ticket_id,customer_id,created_at,closed_at,status,satisfaction_score
TKT003642,U008750,2022-09-22,2022-09-29,closed,4.0
TKT003643,U008760,2023-08-03,2023-08-05,closed,4.0
TKT003644,U008762,2024-07-07,2024-07-08,closed,1.0
TKT003645,U008767,2023-04-14,2023-04-21,closed,4.0
TKT003646,U008767,2023-04-26,,open,
TKT003647,U008767,2023-04-17,2023-04-23,closed,4.0
TKT003648,U008770,2022-07-06,,open,
TKT003649,U008770,2022-07-04,2022-07-05,closed,3.0
TKT003650,U008770,2022-07-07,,open,
TKT003651,U008771,2023-01-22,2023-01-23,closed,5.0
TKT003652,U008778,2023-06-02,2023-06-08,closed,5.0
TKT003653,U008781,2024-03-24,2024-03-28,closed,4.0
TKT003654,U008781,2023-07-18,2023-07-19,closed,4.0
TKT003655,U008781,2024-11-29,2024-12-02,closed,5.0
TKT003656,U008783,2023-02-11,,open,
TKT003657,U008785,2023-07-12,2023-07-16,closed,3.0
TKT003658,U008785,2022-04-30,2022-05-03,closed,4.0
TKT003659,U008785,2024-09-08,2024-09-14,closed,1.0
TKT003660,U008787,2024-07-26,2024-07-28,closed,5.0
TKT003661,U008787,2024-05-14,2024-05-15,closed,5.0
TKT003662,U008790,2022-06-29,2022-07-05,closed,2.0
TKT003663,U008791,2024-04-12,2024-04-16,closed,5.0
TKT003664,U008791,2024-03-25,2024-04-01,closed,1.0
TKT003665,U008791,2024-03-25,2024-03-27,closed,5.0
TKT003666,U008795,2023-01-09,,open,
TKT003667,U008795,2023-01-09,,open,
TKT003668,U008795,2023-01-09,,open,
TKT003669,U008796,2022-10-15,2022-10-17,closed,3.0
TKT003670,U008799,2022-04-04,2022-04-11,closed,3.0
TKT003671,U008799,2023-11-12,2023-11-16,closed,4.0
TKT003672,U008799,2024-06-04,2024-06-05,closed,5.0
TKT003673,U008812,2024-07-09,2024-07-13,closed,3.0
TKT003674,U008812,2024-01-07,2024-01-09,closed,1.0
TKT003675,U008818,2022-04-07,2022-04-14,closed,4.0
TKT003676,U008818,2022-05-29,2022-06-01,closed,4.0
TKT003677,U008818,2022-04-26,2022-04-28,closed,5.0
TKT003678,U008819,2023-09-03,2023-09-08,closed,5.0
TKT003679,U008819,2023-09-28,2023-09-29,closed,1.0
TKT003680,U008819,2023-12-18,2023-12-20,closed,4.0
TKT003681,U008820,2022-10-29,2022-11-02,closed,4.0
TKT003682,U008820,2022-11-14,2022-11-16,closed,5.0
TKT003683,U008820,2022-11-12,2022-11-13,closed,1.0
TKT003684,U008835,2022-07-06,,open,
TKT003685,U008835,2022-07-03,,open,
TKT003686,U008835,2022-07-03,,open,
TKT003687,U008836,2022-12-18,,open,
TKT003688,U008836,2022-12-17,,open,
TKT003689,U008849,2022-07-15,,open,
TKT003690,U008849,2022-07-15,2022-07-16,closed,2.0
TKT003691,U008850,2024-07-03,2024-07-10,closed,3.0
TKT003692,U008850,2024-09-28,2024-10-01,closed,1.0
TKT003693,U008850,2023-11-11,2023-11-16,closed,4.0
TKT003694,U008853,2023-01-14,2023-01-21,closed,3.0
TKT003695,U008853,2024-09-01,2024-09-05,closed,1.0
TKT003696,U008854,2022-04-05,,open,
TKT003697,U008854,2022-04-05,,open,
TKT003698,U008862,2023-01-24,2023-01-27,closed,1.0
TKT003699,U008862,2024-10-19,2024-10-25,closed,3.0
TKT003700,U008863,2022-08-31,,open,
TKT003701,U008863,2022-09-01,,open,
TKT003702,U008871,2022-04-12,,open,
TKT003703,U008871,2022-04-12,,open,
TKT003704,U008883,2022-11-17,2022-11-20,closed,2.0
TKT003705,U008884,2022-02-27,,open,
TKT003706,U008891,2022-06-15,,open,
TKT003707,U008891,2022-06-12,2022-06-16,closed,3.0
TKT003708,U008892,2022-08-15,2022-08-16,closed,3.0
TKT003709,U008892,2023-11-05,2023-11-08,closed,1.0
TKT003710,U008892,2024-06-07,2024-06-10,closed,2.0
TKT003711,U008894,2022-12-29,,open,
TKT003712,U008894,2022-12-30,,open,
TKT003713,U008894,2022-12-30,,open,
TKT003714,U008896,2023-09-29,,open,
TKT003715,U008896,2023-09-24,2023-09-26,closed,2.0
TKT003716,U008897,2022-03-25,,open,
TKT003717,U008899,2022-10-14,2022-10-16,closed,1.0
TKT003718,U008900,2022-06-14,,open,
TKT003719,U008900,2022-06-15,,open,
TKT003720,U008900,2022-06-15,,open,
TKT003721,U008907,2024-04-27,2024-05-01,closed,5.0
TKT003722,U008912,2022-05-27,,open,
TKT003723,U008914,2023-11-09,2023-11-10,closed,1.0
TKT003724,U008914,2022-09-02,2022-09-03,closed,5.0
TKT003725,U008914,2023-09-06,2023-09-12,closed,3.0
TKT003726,U008923,2022-04-15,2022-04-21,closed,5.0
TKT003727,U008923,2022-04-20,2022-04-23,closed,3.0
TKT003728,U008923,2022-04-22,,open,
TKT003729,U008932,2023-03-22,2023-03-28,closed,1.0
TKT003730,U008932,2023-04-27,2023-04-30,closed,5.0
TKT003731,U008934,2022-03-20,2022-03-27,closed,1.0
TKT003732,U008934,2022-03-23,2022-03-30,closed,4.0
TKT003733,U008934,2022-03-25,2022-03-29,closed,2.0
TKT003734,U008939,2022-07-20,2022-07-21,closed,5.0
TKT003735,U008941,2022-09-29,2022-09-30,closed,4.0
TKT003736,U008941,2022-07-28,2022-08-03,closed,3.0
TKT003737,U008941,2022-08-07,2022-08-11,closed,2.0
TKT003738,U008943,2022-11-12,2022-11-15,closed,1.0
TKT003739,U008943,2023-01-04,2023-01-09,closed,2.0
TKT003740,U008943,2023-03-03,,open,
TKT003741,U008944,2022-03-14,2022-03-15,closed,4.0
TKT003742,U008944,2022-03-15,,open,
TKT003743,U008944,2022-03-14,2022-03-16,closed,3.0
TKT003744,U008945,2023-06-26,,open,
TKT003745,U008945,2023-06-18,2023-06-20,closed,1.0
TKT003746,U008945,2023-06-18,2023-06-20,closed,2.0
TKT003747,U008947,2023-12-20,2023-12-25,closed,5.0
TKT003748,U008947,2024-07-25,2024-07-29,closed,5.0
TKT003749,U008951,2024-01-05,2024-01-11,closed,2.0
TKT003750,U008951,2023-04-21,2023-04-25,closed,1.0
TKT003751,U008951,2023-06-06,2023-06-12,closed,1.0
TKT003752,U008961,2023-04-16,2023-04-20,closed,1.0
TKT003753,U008964,2023-02-24,2023-03-01,closed,1.0
TKT003754,U008964,2023-04-13,2023-04-20,closed,2.0
TKT003755,U008968,2023-08-02,2023-08-05,closed,2.0
TKT003756,U008968,2023-07-31,2023-08-04,closed,1.0
TKT003757,U008968,2023-07-31,2023-08-01,closed,5.0
TKT003758,U008975,2023-09-28,2023-09-29,closed,4.0
TKT003759,U008975,2024-07-31,2024-08-03,closed,1.0
TKT003760,U008975,2024-07-11,2024-07-17,closed,1.0
TKT003761,U008987,2023-09-28,2023-09-29,closed,3.0
TKT003762,U008987,2023-09-30,2023-10-02,closed,1.0
TKT003763,U008987,2023-10-01,,open,
TKT003764,U008990,2022-05-20,,open,
TKT003765,U008990,2022-05-18,,open,
TKT003766,U008990,2022-05-18,2022-05-20,closed,4.0
TKT003767,U008991,2022-03-20,2022-03-26,closed,5.0
TKT003768,U008991,2022-03-28,2022-04-02,closed,2.0
TKT003769,U008992,2024-01-26,2024-02-01,closed,4.0
TKT003770,U008992,2022-09-10,2022-09-13,closed,2.0
TKT003771,U008992,2022-10-17,2022-10-22,closed,3.0
TKT003772,U008993,2022-02-11,,open,
TKT003773,U008999,2022-09-08,2022-09-15,closed,2.0
TKT003774,U008999,2024-10-12,2024-10-18,closed,5.0
TKT003775,U009000,2022-08-07,2022-08-13,closed,1.0
TKT003776,U009000,2022-08-22,,open,
TKT003777,U009003,2024-08-17,2024-08-23,closed,1.0
TKT003778,U009003,2024-01-27,2024-01-30,closed,5.0
TKT003779,U009004,2023-05-22,2023-05-24,closed,3.0
TKT003780,U009004,2024-07-28,2024-07-29,closed,5.0
TKT003781,U009007,2022-10-17,2022-10-19,closed,5.0
TKT003782,U009007,2023-04-29,2023-05-03,closed,3.0
TKT003783,U009010,2024-02-25,2024-03-03,closed,4.0
TKT003784,U009010,2024-09-18,2024-09-20,closed,4.0
TKT003785,U009015,2022-07-10,,open,
TKT003786,U009015,2022-06-30,2022-07-06,closed,3.0
TKT003787,U009021,2023-07-11,2023-07-13,closed,2.0
TKT003788,U009021,2023-07-02,2023-07-06,closed,1.0
TKT003789,U009021,2023-07-14,,open,
TKT003790,U009023,2022-05-08,,open,
TKT003791,U009024,2023-02-05,2023-02-09,closed,5.0
TKT003792,U009024,2024-02-02,2024-02-03,closed,1.0
TKT003793,U009024,2022-09-29,2022-10-05,closed,2.0
TKT003794,U009026,2023-07-22,2023-07-23,closed,5.0
TKT003795,U009026,2023-07-09,2023-07-15,closed,1.0
TKT003796,U009036,2023-12-26,2024-01-02,closed,4.0
TKT003797,U009041,2023-03-12,,open,
TKT003798,U009041,2023-03-12,,open,
TKT003799,U009041,2023-03-12,,open,
TKT003800,U009045,2022-10-03,,open,
TKT003801,U009045,2022-10-06,,open,
TKT003802,U009045,2022-10-06,,open,
TKT003803,U009046,2024-11-12,2024-11-18,closed,4.0
TKT003804,U009052,2024-01-10,2024-01-16,closed,1.0
TKT003805,U009052,2024-05-19,2024-05-22,closed,4.0
TKT003806,U009054,2023-09-06,2023-09-10,closed,4.0
TKT003807,U009059,2023-01-28,2023-02-04,closed,5.0
TKT003808,U009059,2024-12-09,2024-12-10,closed,2.0
TKT003809,U009059,2023-02-26,2023-03-04,closed,1.0
TKT003810,U009080,2024-01-26,2024-02-01,closed,3.0
TKT003811,U009080,2022-06-16,2022-06-21,closed,5.0
TKT003812,U009080,2024-10-16,2024-10-22,closed,5.0
TKT003813,U009089,2022-12-01,,open,
TKT003814,U009089,2022-11-29,2022-11-30,closed,3.0
TKT003815,U009091,2023-09-21,2023-09-25,closed,1.0
TKT003816,U009095,2024-10-18,2024-10-22,closed,5.0
TKT003817,U009095,2024-08-24,2024-08-27,closed,1.0
TKT003818,U009095,2024-03-31,2024-04-06,closed,3.0
TKT003819,U009105,2023-07-28,2023-08-02,closed,5.0
TKT003820,U009110,2024-02-17,2024-02-20,closed,3.0
TKT003821,U009114,2023-01-27,2023-02-03,closed,5.0
TKT003822,U009114,2022-09-20,2022-09-23,closed,1.0
TKT003823,U009115,2022-11-04,,open,
TKT003824,U009115,2022-10-20,2022-10-24,closed,1.0
TKT003825,U009115,2022-10-26,2022-11-01,closed,2.0
TKT003826,U009118,2023-02-02,2023-02-07,closed,4.0
TKT003827,U009118,2024-01-16,2024-01-19,closed,5.0
TKT003828,U009118,2024-08-17,2024-08-24,closed,5.0
TKT003829,U009122,2023-01-30,2023-02-05,closed,5.0
TKT003830,U009122,2022-12-03,2022-12-05,closed,1.0
TKT003831,U009122,2022-12-09,2022-12-11,closed,3.0
TKT003832,U009123,2023-01-05,2023-01-09,closed,5.0
TKT003833,U009130,2024-10-11,2024-10-16,closed,5.0
TKT003834,U009130,2024-01-16,2024-01-21,closed,1.0
TKT003835,U009131,2022-06-21,2022-06-25,closed,5.0
TKT003836,U009131,2022-06-18,2022-06-19,closed,5.0
TKT003837,U009134,2023-04-15,2023-04-22,closed,2.0
TKT003838,U009134,2023-04-13,2023-04-14,closed,3.0
TKT003839,U009134,2023-05-10,2023-05-13,closed,4.0
TKT003840,U009136,2023-01-01,,open,
TKT003841,U009136,2023-01-01,2023-01-05,closed,3.0
TKT003842,U009136,2022-12-31,2023-01-04,closed,2.0
TKT003843,U009139,2022-08-01,2022-08-04,closed,3.0
TKT003844,U009139,2023-10-21,2023-10-25,closed,3.0
TKT003845,U009144,2023-02-07,,open,
TKT003846,U009144,2023-02-01,2023-02-08,closed,4.0
TKT003847,U009146,2023-01-10,2023-01-13,closed,1.0
TKT003848,U009150,2024-07-12,2024-07-17,closed,1.0
TKT003849,U009150,2022-10-06,2022-10-11,closed,1.0
TKT003850,U009150,2024-02-16,2024-02-17,closed,4.0
TKT003851,U009151,2022-05-29,,open,
TKT003852,U009158,2024-02-08,2024-02-09,closed,1.0
TKT003853,U009158,2024-09-15,2024-09-22,closed,4.0
TKT003854,U009158,2024-09-09,2024-09-16,closed,3.0
TKT003855,U009179,2024-12-04,2024-12-05,closed,4.0
TKT003856,U009179,2024-07-13,2024-07-20,closed,5.0
TKT003857,U009180,2024-04-30,2024-05-06,closed,3.0
TKT003858,U009180,2023-11-14,2023-11-20,closed,1.0
TKT003859,U009180,2023-04-25,2023-05-01,closed,1.0
TKT003860,U009186,2022-11-26,2022-11-29,closed,1.0
TKT003861,U009186,2022-11-28,2022-12-02,closed,1.0
TKT003862,U009186,2022-11-24,2022-11-29,closed,4.0
TKT003863,U009196,2023-01-22,2023-01-24,closed,5.0
TKT003864,U009196,2023-01-22,2023-01-25,closed,4.0
TKT003865,U009198,2023-01-06,,open,
TKT003866,U009198,2023-01-05,,open,
TKT003867,U009198,2023-01-05,,open,
TKT003868,U009208,2022-09-28,,open,
TKT003869,U009210,2022-09-20,,open,
TKT003870,U009220,2022-08-10,2022-08-14,closed,1.0
TKT003871,U009220,2022-08-28,2022-09-03,closed,3.0
TKT003872,U009223,2023-03-31,2023-04-02,closed,5.0
TKT003873,U009227,2023-02-06,,open,
TKT003874,U009227,2023-02-04,,open,
TKT003875,U009231,2023-03-21,2023-03-24,closed,5.0
TKT003876,U009231,2023-01-14,2023-01-16,closed,2.0
TKT003877,U009231,2023-02-23,2023-02-25,closed,4.0
TKT003878,U009233,2024-01-08,2024-01-13,closed,2.0
TKT003879,U009233,2024-02-23,2024-02-28,closed,3.0
TKT003880,U009233,2022-11-14,2022-11-21,closed,3.0
TKT003881,U009238,2022-09-07,2022-09-13,closed,2.0
TKT003882,U009240,2024-05-23,2024-05-28,closed,5.0
TKT003883,U009240,2024-10-02,2024-10-04,closed,1.0
TKT003884,U009246,2024-06-13,2024-06-20,closed,5.0
TKT003885,U009246,2024-09-05,2024-09-09,closed,3.0
TKT003886,U009246,2024-06-14,2024-06-17,closed,2.0
TKT003887,U009247,2022-09-21,2022-09-23,closed,2.0
TKT003888,U009247,2022-08-25,2022-08-30,closed,1.0
TKT003889,U009247,2022-07-28,2022-08-01,closed,5.0
TKT003890,U009254,2024-12-02,2024-12-09,closed,3.0
TKT003891,U009254,2023-10-19,2023-10-22,closed,4.0
TKT003892,U009254,2024-10-16,2024-10-23,closed,5.0
TKT003893,U009257,2023-04-14,2023-04-21,closed,1.0
TKT003894,U009257,2024-09-11,2024-09-16,closed,1.0
TKT003895,U009265,2022-11-16,,open,
TKT003896,U009265,2022-11-16,,open,
TKT003897,U009275,2023-11-07,2023-11-08,closed,3.0
TKT003898,U009275,2023-11-08,,open,
TKT003899,U009281,2022-04-02,2022-04-05,closed,3.0
TKT003900,U009281,2022-03-10,2022-03-11,closed,1.0
TKT003901,U009281,2022-04-14,2022-04-21,closed,3.0
TKT003902,U009291,2022-12-04,,open,
TKT003903,U009293,2024-01-30,2024-01-31,closed,2.0
TKT003904,U009295,2022-03-18,,open,
TKT003905,U009295,2022-03-15,,open,
TKT003906,U009304,2023-08-04,2023-08-09,closed,5.0
TKT003907,U009304,2024-01-13,2024-01-17,closed,5.0
TKT003908,U009305,2022-08-24,2022-08-29,closed,5.0
TKT003909,U009305,2022-08-19,2022-08-22,closed,3.0
TKT003910,U009307,2022-06-03,,open,
TKT003911,U009307,2022-06-04,,open,
TKT003912,U009309,2024-11-22,2024-11-25,closed,1.0
TKT003913,U009310,2022-05-04,,open,
TKT003914,U009310,2022-05-04,,open,
TKT003915,U009315,2023-01-15,,open,
TKT003916,U009315,2023-01-02,2023-01-05,closed,2.0
TKT003917,U009315,2023-01-14,,open,
TKT003918,U009324,2023-10-10,2023-10-17,closed,2.0
TKT003919,U009342,2022-09-19,2022-09-21,closed,1.0
TKT003920,U009342,2022-09-18,,open,
TKT003921,U009345,2024-11-19,2024-11-23,closed,2.0
TKT003922,U009350,2023-09-13,2023-09-19,closed,3.0
TKT003923,U009358,2024-03-01,2024-03-03,closed,2.0
TKT003924,U009361,2023-02-07,2023-02-10,closed,5.0
TKT003925,U009361,2023-02-20,,open,
TKT003926,U009367,2023-03-04,2023-03-05,closed,5.0
TKT003927,U009367,2023-03-03,2023-03-10,closed,4.0
TKT003928,U009367,2023-02-13,2023-02-18,closed,5.0
TKT003929,U009371,2023-06-29,2023-06-30,closed,3.0
TKT003930,U009391,2022-03-22,,open,
TKT003931,U009395,2023-07-08,2023-07-14,closed,1.0
TKT003932,U009395,2024-08-07,2024-08-08,closed,5.0
TKT003933,U009399,2022-09-28,2022-10-05,closed,1.0
TKT003934,U009399,2022-09-23,2022-09-26,closed,1.0
TKT003935,U009399,2022-09-30,2022-10-05,closed,3.0
TKT003936,U009402,2022-09-04,2022-09-10,closed,4.0
TKT003937,U009409,2024-01-08,2024-01-12,closed,4.0
TKT003938,U009409,2024-11-18,2024-11-21,closed,2.0
TKT003939,U009409,2024-07-25,2024-08-01,closed,5.0
TKT003940,U009410,2022-05-10,2022-05-11,closed,2.0
TKT003941,U009416,2022-03-30,,open,
TKT003942,U009416,2022-03-30,,open,
TKT003943,U009420,2023-05-18,2023-05-24,closed,1.0
TKT003944,U009425,2023-09-30,2023-10-01,closed,2.0
TKT003945,U009425,2023-10-01,2023-10-05,closed,4.0
TKT003946,U009429,2022-09-25,2022-10-01,closed,5.0
TKT003947,U009430,2023-03-27,2023-03-29,closed,5.0
TKT003948,U009430,2024-08-31,2024-09-06,closed,5.0
TKT003949,U009433,2023-02-02,2023-02-05,closed,5.0
TKT003950,U009433,2022-12-20,2022-12-24,closed,4.0
TKT003951,U009433,2024-09-12,2024-09-17,closed,3.0
TKT003952,U009435,2023-07-10,2023-07-12,closed,3.0
TKT003953,U009435,2024-05-10,2024-05-17,closed,1.0
TKT003954,U009438,2022-04-03,,open,
TKT003955,U009438,2022-04-02,,open,
TKT003956,U009438,2022-04-03,,open,
TKT003957,U009439,2022-07-07,,open,
TKT003958,U009443,2024-10-10,2024-10-12,closed,3.0
TKT003959,U009444,2022-11-18,2022-11-20,closed,5.0
TKT003960,U009444,2022-12-12,2022-12-16,closed,5.0
TKT003961,U009444,2022-11-26,2022-11-30,closed,3.0
TKT003962,U009453,2023-05-02,2023-05-08,closed,4.0
TKT003963,U009454,2023-05-10,2023-05-11,closed,1.0
TKT003964,U009456,2023-09-20,,open,
TKT003965,U009468,2022-05-29,2022-06-03,closed,2.0
TKT003966,U009468,2022-05-18,2022-05-20,closed,2.0
TKT003967,U009469,2024-02-22,2024-02-29,closed,4.0
TKT003968,U009470,2023-04-18,2023-04-21,closed,3.0
TKT003969,U009470,2022-10-02,2022-10-07,closed,4.0
TKT003970,U009470,2023-01-26,2023-01-28,closed,2.0
TKT003971,U009471,2022-12-12,,open,
TKT003972,U009472,2023-08-29,2023-09-01,closed,2.0
TKT003973,U009483,2023-05-25,2023-06-01,closed,4.0
TKT003974,U009483,2023-06-05,,open,
TKT003975,U009483,2023-05-30,2023-06-01,closed,3.0
TKT003976,U009486,2022-09-14,2022-09-18,closed,3.0
TKT003977,U009492,2024-06-22,2024-06-28,closed,5.0
TKT003978,U009498,2023-02-07,2023-02-08,closed,2.0
TKT003979,U009499,2023-01-22,2023-01-29,closed,5.0
TKT003980,U009499,2023-02-09,2023-02-14,closed,3.0
TKT003981,U009500,2023-01-19,,open,
TKT003982,U009500,2023-01-16,,open,
TKT003983,U009500,2023-01-20,,open,
TKT003984,U009503,2023-01-18,2023-01-21,closed,1.0
TKT003985,U009503,2023-01-11,2023-01-15,closed,4.0
TKT003986,U009503,2023-01-02,2023-01-05,closed,4.0
TKT003987,U009515,2022-07-16,,open,
TKT003988,U009515,2022-06-23,2022-06-30,closed,5.0
TKT003989,U009530,2023-06-19,2023-06-24,closed,5.0
TKT003990,U009540,2023-09-17,2023-09-24,closed,5.0
TKT003991,U009540,2023-06-07,2023-06-14,closed,4.0
TKT003992,U009540,2023-10-06,2023-10-10,closed,1.0
TKT003993,U009543,2023-07-24,,open,
TKT003994,U009543,2023-06-06,2023-06-08,closed,2.0
TKT003995,U009543,2023-07-25,,open,
TKT003996,U009544,2023-05-22,2023-05-26,closed,1.0
TKT003997,U009544,2022-08-06,2022-08-12,closed,1.0
TKT003998,U009544,2024-06-10,2024-06-15,closed,5.0
TKT003999,U009545,2022-12-23,2022-12-25,closed,4.0
TKT004000,U009545,2022-12-24,,open,
TKT004001,U009545,2022-12-25,,open,
TKT004002,U009549,2022-09-22,2022-09-26,closed,1.0
TKT004003,U009550,2022-08-01,2022-08-02,closed,4.0
TKT004004,U009550,2022-08-09,2022-08-14,closed,1.0
TKT004005,U009559,2022-11-16,,open,
TKT004006,U009559,2022-11-16,,open,
TKT004007,U009559,2022-11-15,,open,
TKT004008,U009560,2024-05-12,2024-05-17,closed,1.0
TKT004009,U009560,2023-04-22,2023-04-28,closed,1.0
TKT004010,U009562,2022-03-24,,open,
TKT004011,U009586,2024-10-13,2024-10-18,closed,2.0
TKT004012,U009589,2024-11-22,2024-11-25,closed,3.0
TKT004013,U009589,2023-07-21,2023-07-24,closed,2.0
TKT004014,U009589,2024-12-02,2024-12-03,closed,5.0
TKT004015,U009590,2024-02-16,2024-02-21,closed,5.0
TKT004016,U009590,2024-08-04,2024-08-11,closed,5.0
TKT004017,U009602,2023-10-01,,open,
TKT004018,U009602,2023-10-01,2023-10-02,closed,4.0
TKT004019,U009607,2022-05-26,,open,
TKT004020,U009610,2022-06-22,2022-06-28,closed,3.0
TKT004021,U009610,2023-04-28,2023-05-02,closed,1.0
TKT004022,U009611,2022-08-12,2022-08-16,closed,3.0
TKT004023,U009611,2022-08-15,2022-08-20,closed,4.0
TKT004024,U009613,2024-09-05,2024-09-07,closed,2.0
TKT004025,U009613,2023-11-17,2023-11-24,closed,4.0
TKT004026,U009616,2024-03-11,2024-03-13,closed,2.0
TKT004027,U009616,2022-12-14,2022-12-20,closed,2.0
TKT004028,U009616,2024-04-04,2024-04-05,closed,1.0
TKT004029,U009624,2022-10-11,2022-10-16,closed,4.0
TKT004030,U009624,2022-10-10,2022-10-14,closed,2.0
TKT004031,U009627,2022-07-18,2022-07-22,closed,3.0
TKT004032,U009627,2022-07-22,2022-07-25,closed,1.0
TKT004033,U009627,2022-07-23,2022-07-27,closed,3.0
TKT004034,U009631,2023-07-27,,open,
TKT004035,U009631,2023-07-18,2023-07-20,closed,4.0
TKT004036,U009633,2022-12-06,2022-12-13,closed,3.0
TKT004037,U009635,2022-08-23,,open,
TKT004038,U009635,2022-08-26,,open,
TKT004039,U009646,2022-05-25,2022-06-01,closed,4.0
TKT004040,U009647,2022-07-29,2022-07-30,closed,4.0
TKT004041,U009655,2022-12-04,2022-12-11,closed,2.0
TKT004042,U009655,2022-12-10,2022-12-12,closed,3.0
TKT004043,U009655,2022-12-10,2022-12-15,closed,1.0
TKT004044,U009665,2024-08-30,2024-08-31,closed,1.0
TKT004045,U009665,2024-07-02,2024-07-05,closed,5.0
TKT004046,U009665,2022-11-18,2022-11-20,closed,4.0
TKT004047,U009667,2024-08-20,2024-08-23,closed,4.0
TKT004048,U009690,2022-10-19,,open,
TKT004049,U009690,2022-10-21,,open,
TKT004050,U009690,2022-10-21,,open,
TKT004051,U009693,2024-08-24,2024-08-28,closed,4.0
TKT004052,U009695,2022-05-16,,open,
TKT004053,U009695,2022-05-15,2022-05-18,closed,3.0
TKT004054,U009695,2022-05-17,2022-05-18,closed,4.0
TKT004055,U009708,2024-07-28,2024-08-02,closed,1.0
TKT004056,U009708,2023-10-02,2023-10-04,closed,1.0
TKT004057,U009710,2023-10-31,2023-11-04,closed,4.0
TKT004058,U009710,2023-11-26,2023-11-28,closed,2.0
TKT004059,U009712,2022-10-14,,open,
TKT004060,U009712,2022-10-04,2022-10-09,closed,1.0
TKT004061,U009712,2022-09-25,2022-09-28,closed,5.0
TKT004062,U009721,2022-10-12,2022-10-17,closed,3.0
TKT004063,U009721,2022-05-05,2022-05-11,closed,5.0
TKT004064,U009721,2022-12-30,2023-01-06,closed,2.0
TKT004065,U009733,2024-11-08,2024-11-12,closed,2.0
TKT004066,U009736,2024-11-21,2024-11-25,closed,3.0
TKT004067,U009736,2023-12-01,2023-12-06,closed,1.0
TKT004068,U009740,2023-05-24,2023-05-27,closed,3.0
TKT004069,U009740,2022-06-19,2022-06-21,closed,1.0
TKT004070,U009740,2024-11-09,2024-11-16,closed,3.0
TKT004071,U009744,2023-03-05,,open,
TKT004072,U009744,2023-03-04,,open,
TKT004073,U009744,2023-03-05,,open,
TKT004074,U009746,2022-10-30,,open,
TKT004075,U009752,2022-02-04,,open,
TKT004076,U009761,2022-12-30,,open,
TKT004077,U009761,2022-12-30,,open,
TKT004078,U009764,2022-07-26,2022-08-02,closed,4.0
TKT004079,U009764,2022-10-16,2022-10-23,closed,3.0
TKT004080,U009782,2024-01-08,2024-01-14,closed,4.0
TKT004081,U009782,2023-07-16,2023-07-17,closed,5.0
TKT004082,U009782,2023-04-13,2023-04-14,closed,5.0
TKT004083,U009785,2022-06-28,,open,
TKT004084,U009785,2022-06-28,,open,
TKT004085,U009788,2024-04-04,2024-04-06,closed,2.0
TKT004086,U009788,2024-04-28,2024-05-04,closed,2.0
TKT004087,U009788,2023-06-21,2023-06-24,closed,3.0
TKT004088,U009792,2023-04-23,2023-04-29,closed,5.0
TKT004089,U009792,2023-04-20,2023-04-23,closed,4.0
TKT004090,U009795,2023-01-22,2023-01-23,closed,3.0
TKT004091,U009795,2023-01-21,2023-01-24,closed,1.0
TKT004092,U009795,2023-01-23,2023-01-27,closed,3.0
TKT004093,U009796,2023-01-17,2023-01-23,closed,3.0
TKT004094,U009796,2022-07-30,2022-07-31,closed,4.0
TKT004095,U009796,2023-05-12,2023-05-17,closed,5.0
TKT004096,U009801,2023-02-06,2023-02-11,closed,4.0
TKT004097,U009808,2023-11-24,2023-11-26,closed,3.0
TKT004098,U009811,2023-11-22,2023-11-28,closed,1.0
TKT004099,U009811,2024-06-10,2024-06-15,closed,4.0
TKT004100,U009811,2023-10-30,2023-10-31,closed,2.0
TKT004101,U009814,2023-07-29,2023-08-03,closed,3.0
TKT004102,U009821,2022-04-26,2022-04-29,closed,2.0
TKT004103,U009825,2022-02-21,,open,
TKT004104,U009825,2022-02-23,,open,
